CUSTOMER_ID,POSTING_MONTH,CUSTOMER_CLAIMS,INCIDENT_COUNT,INCIDENT_RESOLVED_IN_TIME,IN_TIME_PAYMENT,INVOICE_ON_TIME,EU_VAT_ISSUE,GEOGRAPHY,ACTIVE_FLAG,CUSTOMER_SATISFACTION,CUSTOMER_RETAINED
CUST03664,01-04-2023,5,7,Yes,Yes,Yes,No,EU,Yes,3.8,Yes
CUST04472,01-04-2023,250,1,Yes,Yes,Yes,No,APAC,Yes,4,Yes
CUST00828,01-07-2024,1000,4,No,Yes,No,No,MEA,Yes,2.8,Yes
CUST04723,01-01-2023,10,9,Yes,Yes,Yes,No,EU,Yes,4,Yes
CUST02090,01-08-2023,50,9,Yes,Yes,Yes,No,APAC,Yes,3.3,Yes
CUST02057,01-06-2024,50,5,Yes,Yes,Yes,No,South America,Yes,3.5,Yes
CUST00819,01-04-2023,1000,10,No,No,No,No,APAC,Yes,2.4,No
CUST04753,01-04-2023,1000,10,Yes,Yes,Yes,No,EU,Yes,4.7,Yes
CUST03985,01-08-2024,250,2,Yes,Yes,Yes,No,MEA,Yes,5,Yes
CUST03681,01-06-2023,50,2,Yes,Yes,Yes,No,Oceania,Yes,3.9,Yes
CUST01812,01-02-2023,25,10,No,No,Yes,No,MEA,Yes,2.9,No
CUST04886,01-11-2023,25,0,Yes,Yes,Yes,No,APAC,Yes,3.7,Yes
CUST03115,01-10-2023,50,7,Yes,No,Yes,No,EU,Yes,2.9,No
CUST01630,01-05-2024,50,8,Yes,No,Yes,No,MEA,Yes,2.4,No
CUST01544,01-06-2024,50,5,Yes,Yes,Yes,No,Oceania,Yes,4.2,Yes
CUST03580,01-12-2023,100,0,No,Yes,Yes,No,APAC,Yes,2.7,No
CUST01905,01-11-2024,25,11,No,Yes,Yes,No,Oceania,Yes,2.8,No
CUST01437,01-07-2023,5,5,No,No,No,No,EU,Yes,1.6,Yes
CUST03318,01-05-2023,10,8,Yes,Yes,Yes,No,MEA,Yes,4.6,Yes
CUST03521,01-12-2023,1000,2,Yes,Yes,Yes,No,Oceania,Yes,5,Yes
CUST03060,01-12-2024,1000,9,Yes,Yes,Yes,No,North America,Yes,4.3,Yes
CUST04117,01-08-2023,25,2,Yes,Yes,Yes,No,North America,Yes,4.3,Yes
CUST00999,01-07-2024,500,6,Yes,Yes,Yes,No,APAC,Yes,2.4,No
CUST01432,01-08-2024,5,11,Yes,Yes,Yes,No,APAC,Yes,3.4,No
CUST04553,01-01-2024,500,3,Yes,Yes,Yes,No,South America,Yes,4.3,Yes
CUST03062,01-04-2023,250,6,Yes,No,Yes,No,EU,Yes,2.7,Yes
CUST00265,01-08-2024,10,8,Yes,Yes,Yes,No,North America,Yes,3.2,No
CUST03732,01-10-2024,25,3,No,No,No,No,Oceania,Yes,2.1,Yes
CUST02275,01-04-2024,500,9,Yes,Yes,Yes,No,North America,Yes,3.3,Yes
CUST03876,01-10-2024,500,8,Yes,Yes,Yes,No,MEA,Yes,3.4,No
CUST03318,01-10-2023,25,1,Yes,Yes,Yes,No,MEA,Yes,4.1,Yes
CUST02047,01-03-2023,10,9,Yes,Yes,Yes,No,EU,No,2.1,No
CUST03145,01-07-2023,25,5,No,No,No,No,North America,Yes,2.1,No
CUST03222,01-10-2023,100,1,Yes,Yes,Yes,No,APAC,Yes,4.7,Yes
CUST03141,01-07-2024,50,7,Yes,Yes,Yes,No,MEA,Yes,4.6,Yes
CUST04901,01-09-2023,250,4,Yes,No,Yes,Yes,EU,Yes,3,Yes
CUST01254,01-05-2024,100,0,Yes,Yes,Yes,No,North America,Yes,5,Yes
CUST00723,01-11-2024,50,8,Yes,Yes,Yes,No,Oceania,Yes,3.7,Yes
CUST00084,01-11-2024,5,8,Yes,Yes,Yes,No,South America,Yes,4.6,Yes
CUST04836,01-01-2023,10,6,Yes,Yes,Yes,No,North America,No,3.3,No
CUST03371,01-12-2023,50,3,Yes,Yes,Yes,No,South America,Yes,3.9,Yes
CUST03820,01-12-2023,5,7,Yes,Yes,Yes,No,EU,No,3.3,Yes
CUST03365,01-06-2024,5,2,Yes,Yes,Yes,No,APAC,Yes,5,Yes
CUST01758,01-09-2023,25,6,Yes,Yes,Yes,No,South America,Yes,3.5,Yes
CUST04319,01-06-2024,50,8,Yes,Yes,Yes,Yes,EU,Yes,3.5,Yes
CUST02781,01-05-2024,50,11,Yes,No,Yes,No,EU,Yes,2.1,No
CUST03288,01-04-2023,100,11,Yes,Yes,Yes,No,North America,Yes,3.5,Yes
CUST02453,01-10-2024,100,10,Yes,Yes,Yes,No,APAC,Yes,5,Yes
CUST00329,01-05-2023,25,0,Yes,Yes,Yes,No,South America,Yes,4.8,Yes
CUST00426,01-03-2023,100,6,Yes,Yes,Yes,No,North America,Yes,3.4,No
CUST00770,01-03-2024,1000,7,Yes,Yes,Yes,No,MEA,Yes,3.5,Yes
CUST03976,01-08-2024,100,5,No,No,No,No,North America,Yes,2.5,No
CUST00608,01-07-2023,500,4,Yes,Yes,Yes,No,APAC,Yes,3.9,Yes
CUST01853,01-06-2023,5,10,Yes,Yes,Yes,No,South America,Yes,3.9,Yes
CUST02673,01-04-2024,5,2,Yes,Yes,Yes,No,MEA,Yes,4.1,Yes
CUST02125,01-10-2023,250,3,No,No,No,No,Oceania,Yes,2.2,No
CUST01301,01-07-2023,25,10,Yes,Yes,Yes,No,EU,Yes,4.6,Yes
CUST00466,01-03-2023,10,2,Yes,Yes,Yes,No,EU,Yes,3.4,No
CUST01965,01-02-2024,50,3,Yes,Yes,Yes,No,MEA,Yes,4.7,Yes
CUST01946,01-09-2024,1000,4,Yes,Yes,Yes,No,South America,Yes,3.8,Yes
CUST02540,01-05-2023,250,1,Yes,Yes,Yes,No,North America,Yes,4.9,Yes
CUST02361,01-01-2023,1000,11,Yes,Yes,Yes,No,APAC,Yes,4.2,Yes
CUST02040,01-08-2023,100,8,No,Yes,Yes,No,EU,Yes,2.8,No
CUST01185,01-10-2023,50,2,Yes,Yes,Yes,Yes,EU,Yes,4.3,Yes
CUST03935,01-05-2023,1000,10,Yes,Yes,Yes,No,EU,Yes,4.5,Yes
CUST03218,01-07-2023,25,12,Yes,Yes,Yes,No,EU,Yes,3.8,Yes
CUST02783,01-12-2024,250,10,Yes,Yes,Yes,Yes,EU,Yes,3.3,Yes
CUST00778,01-04-2023,500,10,Yes,Yes,Yes,No,MEA,Yes,4.4,Yes
CUST03380,01-05-2024,25,8,Yes,Yes,Yes,No,North America,Yes,4.6,Yes
CUST02419,01-01-2023,500,2,No,Yes,No,No,North America,Yes,2.4,No
CUST04078,01-02-2023,50,8,Yes,Yes,Yes,No,APAC,No,3.7,Yes
CUST04263,01-05-2024,5,2,Yes,Yes,Yes,No,South America,Yes,3.4,No
CUST02440,01-06-2024,1000,9,Yes,Yes,Yes,Yes,EU,Yes,5,Yes
CUST04832,01-10-2024,500,10,Yes,No,Yes,No,Oceania,Yes,3,Yes
CUST01990,01-06-2023,25,0,Yes,Yes,Yes,No,South America,Yes,4.1,Yes
CUST01067,01-12-2023,100,2,Yes,Yes,Yes,No,EU,Yes,4.2,Yes
CUST00945,01-09-2024,5,1,Yes,Yes,Yes,No,EU,Yes,3.7,Yes
CUST00029,01-03-2023,50,0,Yes,Yes,Yes,No,APAC,Yes,4.8,Yes
CUST01898,01-04-2023,25,6,Yes,Yes,Yes,No,North America,Yes,3.5,Yes
CUST01698,01-06-2024,250,12,No,Yes,No,No,EU,Yes,2.5,Yes
CUST02815,01-12-2023,100,1,Yes,Yes,Yes,No,South America,Yes,4.9,Yes
CUST03366,01-08-2024,100,12,Yes,Yes,Yes,No,South America,Yes,3.2,No
CUST02489,01-05-2023,100,2,Yes,Yes,Yes,No,South America,Yes,3.7,Yes
CUST01666,01-03-2023,250,6,Yes,Yes,Yes,No,EU,Yes,3.5,Yes
CUST04620,01-07-2024,10,2,No,No,Yes,No,North America,Yes,2.7,No
CUST01571,01-06-2023,100,1,No,Yes,No,No,APAC,Yes,2.8,Yes
CUST01734,01-03-2023,500,2,Yes,No,Yes,No,APAC,Yes,2.2,No
CUST00760,01-05-2023,10,0,Yes,Yes,Yes,No,Oceania,Yes,4.1,Yes
CUST02158,01-11-2024,50,7,Yes,Yes,Yes,No,North America,Yes,4.2,Yes
CUST01352,01-09-2024,500,1,Yes,Yes,Yes,No,MEA,Yes,3.8,Yes
CUST03477,01-05-2023,100,7,Yes,Yes,Yes,No,South America,Yes,4.1,Yes
CUST01269,01-02-2024,100,0,Yes,Yes,Yes,No,EU,Yes,3.5,Yes
CUST01786,01-01-2023,10,0,Yes,Yes,Yes,No,Oceania,Yes,3.8,Yes
CUST03950,01-08-2024,500,6,Yes,Yes,Yes,No,APAC,No,3.6,Yes
CUST02608,01-02-2023,250,11,Yes,Yes,Yes,No,Oceania,Yes,3.5,Yes
CUST00399,01-09-2024,50,12,Yes,No,Yes,No,APAC,Yes,2.6,No
CUST02631,01-12-2023,500,7,Yes,Yes,Yes,No,South America,Yes,4.8,Yes
CUST02447,01-08-2023,1000,0,Yes,Yes,Yes,No,South America,Yes,3.3,No
CUST01670,01-03-2023,1000,3,Yes,Yes,Yes,No,EU,Yes,3.2,No
CUST00239,01-04-2023,250,10,Yes,Yes,Yes,No,EU,Yes,3.1,Yes
CUST03537,01-08-2023,50,11,Yes,Yes,Yes,No,EU,Yes,3.3,Yes
CUST03862,01-10-2023,10,11,Yes,Yes,Yes,No,South America,Yes,3.3,No
CUST03104,01-11-2024,500,0,Yes,Yes,Yes,No,South America,Yes,3.8,Yes
CUST01147,01-09-2023,100,7,Yes,Yes,Yes,No,Oceania,No,2.1,Yes
CUST01558,01-07-2024,1000,9,Yes,Yes,Yes,No,EU,Yes,2.8,No
CUST03739,01-08-2024,250,2,Yes,Yes,Yes,No,MEA,Yes,4.9,Yes
CUST02158,01-08-2023,25,7,Yes,Yes,Yes,No,North America,Yes,4.9,Yes
CUST03452,01-12-2024,5,8,Yes,Yes,Yes,No,South America,Yes,3.4,No
CUST00300,01-03-2023,1000,2,Yes,Yes,Yes,No,MEA,Yes,5,Yes
CUST03699,01-03-2024,250,11,Yes,Yes,Yes,No,Oceania,No,4.2,Yes
CUST04054,01-08-2023,100,4,Yes,Yes,Yes,No,North America,Yes,4.9,Yes
CUST04860,01-04-2024,250,4,Yes,Yes,Yes,No,APAC,Yes,3.7,Yes
CUST00249,01-08-2023,25,9,Yes,Yes,Yes,No,MEA,Yes,3.4,No
CUST02569,01-02-2023,10,8,Yes,Yes,Yes,No,MEA,Yes,4.5,Yes
CUST04130,01-08-2024,100,12,Yes,Yes,Yes,No,MEA,Yes,4.6,Yes
CUST04324,01-12-2024,5,7,Yes,Yes,Yes,No,North America,Yes,3.4,Yes
CUST04681,01-08-2024,500,2,Yes,Yes,Yes,No,MEA,Yes,4,Yes
CUST02861,01-02-2024,10,0,No,Yes,No,No,APAC,Yes,1,Yes
CUST00724,01-11-2023,250,9,Yes,No,Yes,No,South America,Yes,3,Yes
CUST00570,01-07-2023,5,2,Yes,Yes,Yes,No,Oceania,Yes,4.9,Yes
CUST00220,01-10-2024,10,0,Yes,No,Yes,No,North America,Yes,3.1,Yes
CUST01395,01-01-2023,5,9,Yes,Yes,Yes,No,South America,Yes,3.6,Yes
CUST02835,01-11-2023,1000,4,Yes,Yes,Yes,No,Oceania,Yes,3.5,Yes
CUST02123,01-08-2024,1000,10,Yes,Yes,Yes,No,MEA,Yes,2.6,Yes
CUST04232,01-11-2024,500,7,Yes,Yes,Yes,No,North America,Yes,3.5,Yes
CUST04001,01-05-2024,500,7,Yes,Yes,Yes,No,Oceania,Yes,3.4,Yes
CUST04350,01-01-2023,5,1,Yes,Yes,Yes,No,Oceania,Yes,2.8,No
CUST03090,01-10-2024,50,11,Yes,Yes,Yes,No,South America,Yes,3.5,Yes
CUST00050,01-03-2024,1000,9,No,No,No,No,North America,Yes,2.5,Yes
CUST00515,01-02-2023,5,4,Yes,Yes,Yes,No,EU,Yes,3.6,Yes
CUST02792,01-04-2023,500,8,Yes,Yes,Yes,No,South America,Yes,3.5,Yes
CUST02779,01-11-2023,1000,1,Yes,Yes,Yes,Yes,EU,No,5,Yes
CUST02619,01-02-2023,1000,6,Yes,Yes,Yes,No,North America,Yes,2.9,No
CUST01838,01-11-2023,500,11,Yes,Yes,Yes,No,South America,Yes,4.3,Yes
CUST04672,01-03-2023,5,0,Yes,Yes,Yes,No,MEA,Yes,2.3,No
CUST01166,01-12-2024,25,12,Yes,Yes,Yes,No,Oceania,Yes,5,Yes
CUST04999,01-03-2023,1000,12,Yes,Yes,Yes,No,South America,No,4,Yes
CUST02250,01-03-2024,25,2,Yes,Yes,Yes,No,Oceania,Yes,3.8,Yes
CUST00415,01-07-2023,10,7,Yes,Yes,Yes,No,South America,Yes,4.2,Yes
CUST02269,01-07-2024,250,2,Yes,Yes,Yes,No,APAC,Yes,3.7,Yes
CUST01105,01-08-2024,1000,7,Yes,Yes,Yes,No,Oceania,Yes,3.2,Yes
CUST04859,01-09-2023,500,7,Yes,No,Yes,No,APAC,Yes,2.8,No
CUST04659,01-02-2024,5,4,Yes,Yes,Yes,Yes,EU,No,3.8,Yes
CUST03357,01-03-2023,250,7,Yes,Yes,Yes,No,North America,Yes,4.7,Yes
CUST02417,01-08-2023,10,6,No,No,No,No,Oceania,Yes,1.9,No
CUST01935,01-09-2023,250,12,Yes,Yes,Yes,No,North America,Yes,5,Yes
CUST00204,01-09-2023,100,10,Yes,Yes,Yes,No,South America,Yes,2.8,No
CUST00069,01-01-2023,100,2,Yes,Yes,Yes,No,EU,Yes,3.9,Yes
CUST00516,01-08-2024,25,7,Yes,Yes,Yes,No,APAC,Yes,2.9,No
CUST03564,01-09-2023,50,3,Yes,Yes,Yes,No,MEA,Yes,3.5,Yes
CUST04457,01-07-2024,250,11,Yes,Yes,Yes,No,South America,Yes,3.9,Yes
CUST01465,01-09-2023,5,7,Yes,Yes,Yes,No,Oceania,Yes,3.4,No
CUST01653,01-02-2023,25,11,Yes,Yes,Yes,No,EU,Yes,3.8,Yes
CUST00707,01-06-2024,500,0,Yes,Yes,Yes,No,Oceania,Yes,3.7,Yes
CUST01626,01-12-2024,25,4,Yes,Yes,Yes,No,EU,Yes,4.1,Yes
CUST04753,01-02-2023,100,11,Yes,Yes,Yes,No,EU,Yes,4,Yes
CUST03786,01-06-2023,1000,11,No,No,Yes,No,MEA,Yes,1.6,Yes
CUST01346,01-01-2024,100,2,Yes,Yes,Yes,No,EU,Yes,3.3,No
CUST00344,01-09-2023,50,12,Yes,Yes,Yes,No,Oceania,Yes,4.8,Yes
CUST03787,01-04-2023,1000,12,Yes,Yes,Yes,No,APAC,Yes,4.4,Yes
CUST00536,01-01-2023,5,9,No,Yes,No,No,MEA,Yes,2.6,No
CUST00355,01-06-2023,500,0,Yes,Yes,Yes,No,Oceania,Yes,3.3,No
CUST03543,01-01-2024,5,2,Yes,Yes,Yes,No,Oceania,No,3.4,No
CUST00983,01-09-2023,25,2,Yes,Yes,Yes,No,APAC,Yes,3.4,Yes
CUST01346,01-06-2023,10,8,Yes,Yes,Yes,No,EU,Yes,3.5,Yes
CUST03010,01-06-2023,10,2,Yes,No,Yes,No,EU,Yes,3.1,Yes
CUST00527,01-01-2024,50,7,Yes,Yes,Yes,No,MEA,Yes,2.7,No
CUST00931,01-08-2023,5,2,Yes,Yes,Yes,Yes,EU,Yes,5,Yes
CUST02757,01-04-2024,10,9,Yes,Yes,Yes,No,MEA,Yes,3.8,Yes
CUST02283,01-09-2024,5,7,Yes,Yes,Yes,No,Oceania,Yes,3.4,No
CUST01947,01-10-2023,25,9,Yes,Yes,Yes,No,APAC,Yes,4.3,Yes
CUST03928,01-09-2023,250,12,No,No,No,No,South America,No,2.2,Yes
CUST02542,01-05-2023,50,12,Yes,Yes,Yes,No,APAC,Yes,4.1,Yes
CUST01917,01-05-2024,1000,8,No,Yes,Yes,No,MEA,Yes,2.3,No
CUST03361,01-06-2023,25,6,Yes,Yes,Yes,No,South America,Yes,3.9,Yes
CUST01594,01-07-2023,10,4,Yes,No,Yes,No,Oceania,Yes,2.8,Yes
CUST02926,01-04-2024,250,7,Yes,Yes,Yes,No,EU,Yes,4.2,Yes
CUST03626,01-11-2024,500,11,Yes,Yes,Yes,No,North America,No,5,Yes
CUST01224,01-11-2024,5,5,Yes,Yes,Yes,No,North America,Yes,3.7,Yes
CUST01960,01-01-2024,250,10,Yes,Yes,Yes,No,North America,No,2.3,Yes
CUST00966,01-07-2024,500,10,Yes,No,Yes,Yes,EU,Yes,3,Yes
CUST04993,01-06-2023,25,6,Yes,Yes,Yes,No,South America,Yes,3.9,Yes
CUST03679,01-06-2023,10,8,Yes,Yes,Yes,No,Oceania,Yes,4.7,Yes
CUST04313,01-09-2023,10,0,No,Yes,Yes,No,Oceania,Yes,2.6,No
CUST00623,01-10-2023,50,12,Yes,Yes,Yes,No,Oceania,No,5,Yes
CUST04449,01-07-2023,5,12,Yes,Yes,Yes,No,South America,Yes,4.2,Yes
CUST04788,01-07-2024,500,4,Yes,Yes,Yes,No,EU,Yes,3.6,Yes
CUST04727,01-04-2024,25,9,Yes,Yes,Yes,No,MEA,Yes,4.4,Yes
CUST02373,01-06-2023,100,7,No,Yes,No,No,MEA,Yes,2.5,No
CUST02949,01-08-2024,500,7,No,No,No,No,North America,No,2.8,Yes
CUST03300,01-06-2024,1000,1,Yes,Yes,Yes,No,MEA,Yes,2.4,No
CUST01169,01-09-2023,250,7,Yes,Yes,Yes,No,North America,Yes,5,Yes
CUST04750,01-10-2024,1000,2,Yes,Yes,Yes,No,MEA,Yes,3.6,Yes
CUST00392,01-03-2023,5,1,Yes,Yes,Yes,No,MEA,Yes,3.8,Yes
CUST03810,01-09-2023,10,9,Yes,Yes,Yes,No,APAC,Yes,4.6,Yes
CUST02408,01-12-2023,1000,1,Yes,No,Yes,No,APAC,Yes,2.3,No
CUST04865,01-01-2024,5,6,Yes,No,Yes,No,MEA,Yes,2.9,Yes
CUST04893,01-08-2023,500,5,Yes,Yes,Yes,No,South America,Yes,3.9,Yes
CUST04261,01-01-2023,1000,9,Yes,Yes,Yes,No,Oceania,Yes,5,Yes
CUST04829,01-05-2024,500,10,Yes,Yes,Yes,No,Oceania,Yes,4.4,Yes
CUST00581,01-03-2023,10,2,Yes,Yes,Yes,Yes,EU,Yes,3.9,Yes
CUST00821,01-08-2024,250,1,Yes,Yes,Yes,No,North America,Yes,3.8,Yes
CUST01248,01-11-2024,5,8,Yes,Yes,Yes,No,MEA,Yes,4.6,Yes
CUST00124,01-09-2024,50,9,No,No,No,No,Oceania,Yes,2.7,Yes
CUST04440,01-06-2023,100,4,Yes,Yes,Yes,No,MEA,Yes,3.9,Yes
CUST01875,01-01-2023,5,5,Yes,Yes,Yes,No,APAC,Yes,4,Yes
CUST00524,01-04-2023,10,11,Yes,Yes,Yes,No,North America,Yes,3.4,No
CUST03124,01-04-2024,10,3,Yes,Yes,Yes,No,MEA,Yes,3.5,Yes
CUST04225,01-08-2024,100,7,No,Yes,No,No,MEA,Yes,2.2,Yes
CUST03199,01-08-2023,5,1,Yes,No,Yes,No,South America,Yes,3.1,Yes
CUST02786,01-02-2024,25,11,No,Yes,Yes,No,MEA,Yes,1.5,Yes
CUST02119,01-06-2023,1000,9,Yes,Yes,Yes,No,South America,Yes,4.2,Yes
CUST01211,01-11-2024,100,1,Yes,Yes,Yes,No,South America,Yes,3.7,Yes
CUST01027,01-03-2024,250,1,Yes,Yes,Yes,No,MEA,Yes,3.5,Yes
CUST04118,01-02-2024,100,8,Yes,Yes,Yes,No,MEA,Yes,3.8,Yes
CUST04262,01-01-2023,5,6,Yes,Yes,Yes,No,EU,Yes,3.9,Yes
CUST00498,01-08-2024,5,8,Yes,Yes,Yes,No,EU,No,3.3,Yes
CUST04530,01-09-2023,10,4,Yes,Yes,Yes,No,MEA,Yes,2.3,No
CUST02806,01-10-2023,25,11,Yes,Yes,Yes,No,North America,Yes,4,Yes
CUST04933,01-12-2023,1000,8,Yes,Yes,Yes,Yes,EU,Yes,2.7,No
CUST01694,01-05-2024,1000,3,Yes,Yes,Yes,No,MEA,Yes,3.9,Yes
CUST04759,01-06-2024,5,0,Yes,Yes,Yes,No,Oceania,Yes,4.8,Yes
CUST00725,01-11-2023,100,12,Yes,Yes,Yes,No,South America,Yes,5,Yes
CUST00376,01-03-2024,10,12,Yes,Yes,Yes,No,APAC,Yes,3.9,Yes
CUST04399,01-06-2024,50,3,Yes,Yes,Yes,No,APAC,Yes,3.3,No
CUST02453,01-07-2023,10,9,Yes,Yes,Yes,No,APAC,Yes,3.2,No
CUST03860,01-12-2023,1000,9,Yes,Yes,Yes,No,EU,Yes,3.9,Yes
CUST01687,01-07-2024,100,4,No,Yes,No,No,MEA,Yes,1.9,Yes
CUST04804,01-06-2023,5,11,No,Yes,No,Yes,EU,No,2.9,No
CUST00257,01-10-2024,100,7,No,Yes,Yes,No,MEA,Yes,2.9,Yes
CUST04495,01-09-2023,100,9,Yes,Yes,Yes,No,South America,Yes,4,Yes
CUST03601,01-08-2024,5,5,Yes,Yes,Yes,No,North America,No,3.5,Yes
CUST00051,01-07-2024,25,5,Yes,Yes,Yes,No,South America,Yes,3.7,Yes
CUST00595,01-12-2024,5,4,Yes,Yes,Yes,No,North America,No,3.5,Yes
CUST04914,01-03-2024,50,11,Yes,Yes,Yes,No,South America,Yes,3.4,No
CUST04732,01-09-2024,5,11,Yes,Yes,Yes,No,North America,Yes,3.9,Yes
CUST03874,01-03-2024,100,6,Yes,Yes,Yes,No,Oceania,Yes,4.2,Yes
CUST03437,01-11-2023,1000,5,Yes,Yes,Yes,No,North America,No,4.6,Yes
CUST01073,01-03-2024,250,10,Yes,Yes,Yes,No,APAC,Yes,3.6,Yes
CUST01477,01-11-2024,50,0,Yes,Yes,Yes,No,Oceania,Yes,4.5,Yes
CUST04871,01-08-2023,25,2,Yes,Yes,Yes,No,Oceania,Yes,5,Yes
CUST03021,01-05-2023,100,2,Yes,No,Yes,No,North America,Yes,3.1,Yes
CUST01665,01-02-2023,250,12,Yes,Yes,Yes,No,North America,Yes,4.3,Yes
CUST04493,01-07-2024,1000,10,Yes,Yes,Yes,No,Oceania,No,3.1,No
CUST02731,01-10-2024,500,0,Yes,Yes,Yes,No,Oceania,Yes,4.7,Yes
CUST01396,01-12-2023,25,5,Yes,Yes,Yes,No,South America,Yes,3.8,Yes
CUST03898,01-01-2023,100,0,Yes,Yes,Yes,No,Oceania,Yes,3.2,No
CUST04625,01-09-2024,25,9,Yes,No,Yes,No,North America,Yes,2.8,Yes
CUST04781,01-07-2024,250,9,Yes,No,Yes,No,Oceania,Yes,3.1,No
CUST04046,01-07-2023,25,3,Yes,Yes,Yes,No,North America,Yes,3.5,Yes
CUST02661,01-05-2024,500,9,Yes,Yes,Yes,No,EU,Yes,4.6,Yes
CUST02234,01-04-2024,100,12,Yes,Yes,Yes,No,South America,Yes,3.3,No
CUST03323,01-09-2023,50,11,Yes,Yes,Yes,No,South America,Yes,3.2,No
CUST04198,01-01-2024,5,10,Yes,Yes,Yes,No,Oceania,Yes,5,Yes
CUST04219,01-01-2023,250,6,Yes,Yes,Yes,No,North America,Yes,3.2,Yes
CUST02102,01-05-2024,25,0,No,No,No,No,EU,Yes,2.6,No
CUST01307,01-08-2024,250,12,Yes,No,Yes,No,South America,Yes,2.4,No
CUST01638,01-10-2024,10,5,No,No,Yes,No,APAC,No,2.9,No
CUST01141,01-04-2024,100,10,Yes,Yes,Yes,No,MEA,Yes,3.6,Yes
CUST00616,01-12-2024,50,12,Yes,Yes,Yes,No,MEA,Yes,3.6,Yes
CUST04653,01-04-2024,50,9,Yes,No,Yes,No,Oceania,Yes,3,No
CUST04210,01-01-2024,250,10,No,No,No,No,Oceania,Yes,2.2,No
CUST01567,01-12-2023,250,10,No,No,No,No,South America,No,2.8,Yes
CUST00977,01-06-2024,1000,2,Yes,Yes,Yes,No,APAC,Yes,2.4,No
CUST04797,01-04-2024,100,5,Yes,No,Yes,No,MEA,Yes,1,No
CUST01317,01-10-2024,50,8,No,No,No,No,EU,No,1.5,Yes
CUST02340,01-05-2024,50,4,Yes,Yes,Yes,No,South America,Yes,3.9,Yes
CUST04357,01-04-2023,10,1,Yes,Yes,Yes,No,Oceania,Yes,3.3,No
CUST02097,01-04-2023,500,8,Yes,Yes,Yes,No,APAC,Yes,4.1,Yes
CUST00379,01-09-2024,100,5,Yes,Yes,Yes,No,EU,Yes,3,No
CUST03466,01-09-2023,100,8,Yes,No,Yes,No,Oceania,Yes,3.1,No
CUST02272,01-04-2024,100,6,Yes,Yes,Yes,No,EU,Yes,2.8,No
CUST01047,01-03-2024,1000,8,Yes,No,Yes,No,APAC,Yes,2.8,Yes
CUST01008,01-03-2024,500,5,Yes,Yes,Yes,No,South America,Yes,2.9,Yes
CUST00110,01-11-2023,500,1,Yes,Yes,Yes,No,MEA,Yes,5,Yes
CUST02772,01-01-2023,25,7,Yes,Yes,Yes,No,North America,Yes,3.5,Yes
CUST03884,01-03-2023,250,6,No,Yes,No,No,South America,Yes,2.9,Yes
CUST02601,01-11-2023,250,10,Yes,Yes,Yes,No,EU,Yes,4.5,Yes
CUST03244,01-11-2024,10,1,Yes,Yes,Yes,No,North America,Yes,3.6,Yes
CUST01006,01-06-2024,50,10,Yes,Yes,Yes,No,South America,Yes,4.6,Yes
CUST04794,01-05-2024,5,1,Yes,Yes,Yes,No,North America,Yes,4,Yes
CUST00306,01-01-2024,250,2,Yes,Yes,Yes,Yes,EU,Yes,3.7,Yes
CUST00959,01-12-2023,1000,5,Yes,Yes,Yes,No,APAC,Yes,3.9,Yes
CUST00954,01-07-2023,50,11,Yes,Yes,Yes,No,EU,No,3.9,Yes
CUST02669,01-11-2023,10,6,No,No,Yes,No,APAC,Yes,2.5,No
CUST03539,01-07-2024,25,8,Yes,Yes,Yes,No,South America,No,3.7,Yes
CUST02678,01-02-2023,50,0,Yes,Yes,Yes,No,South America,Yes,3.9,Yes
CUST01631,01-07-2024,25,12,Yes,Yes,Yes,No,North America,Yes,4,Yes
CUST01792,01-03-2023,500,10,Yes,Yes,Yes,No,EU,Yes,3.2,No
CUST02604,01-08-2023,100,6,Yes,Yes,Yes,No,EU,Yes,4.7,Yes
CUST01972,01-08-2024,50,0,Yes,Yes,Yes,No,North America,Yes,3.8,Yes
CUST00067,01-07-2023,25,9,Yes,Yes,Yes,No,EU,Yes,3.2,No
CUST00835,01-04-2024,100,10,Yes,Yes,Yes,No,South America,Yes,4,Yes
CUST00206,01-07-2023,10,12,Yes,Yes,Yes,Yes,EU,Yes,4.5,Yes
CUST02834,01-06-2024,500,10,No,Yes,No,No,North America,Yes,2.9,No
CUST04251,01-05-2024,10,12,No,No,No,No,Oceania,Yes,2.8,Yes
CUST01715,01-11-2024,100,2,Yes,Yes,Yes,No,North America,Yes,4.3,Yes
CUST01533,01-11-2024,5,8,Yes,Yes,Yes,No,APAC,Yes,4.5,Yes
CUST03146,01-02-2023,25,11,Yes,Yes,Yes,No,EU,Yes,3.5,Yes
CUST03121,01-10-2024,100,6,Yes,Yes,Yes,No,North America,Yes,3.4,No
CUST00708,01-12-2023,50,10,Yes,Yes,Yes,No,South America,Yes,4.4,Yes
CUST00179,01-12-2024,250,8,No,No,Yes,No,South America,Yes,2.9,No
CUST00113,01-07-2024,25,10,No,Yes,Yes,No,MEA,Yes,1.5,Yes
CUST00757,01-04-2023,250,7,Yes,Yes,Yes,No,Oceania,Yes,3.7,Yes
CUST00897,01-08-2024,50,11,Yes,Yes,Yes,No,Oceania,Yes,3.7,Yes
CUST02869,01-09-2023,1000,5,Yes,Yes,Yes,No,Oceania,Yes,4.4,Yes
